""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSMUSG00000024642"	269.756959781039	0.699657336834354	0.252352158492607	2.7725435003753	0.00556200849596462	0.0117074644078948
"ENSMUSG00000024644"	405.512846192816	-1.60162669741015	0.232826732762707	-6.87904983420655	6.02530816794151e-12	3.38233270412421e-11
"ENSMUSG00000024645"	193.96694739869	0.110893397189574	0.286476794185023	0.38709382204952	0.698686751089284	0.764080044267878
"ENSMUSG00000024646"	4645.37338930789	-2.0714157795745	0.162293685745907	-12.7633787479421	2.62560514805908e-37	4.32263619862003e-36
"ENSMUSG00000024647"	0.887004793940243	-0.952908196024971	3.62887494342567	-0.262590530365707	0.792866199668599	NA
"ENSMUSG00000024650"	0	NA	NA	NA	NA	NA
"ENSMUSG00000024653"	0	NA	NA	NA	NA	NA
"ENSMUSG00000024654"	152.364021642293	-0.151258963063944	0.302779024716399	-0.499568829794672	0.617378710329212	0.692994197588983
"ENSMUSG00000024658"	7.36860040586675	1.06689424458528	1.19195685380801	0.895077905862793	0.370745443760506	0.460981419126198
"ENSMUSG00000024659"	413.532892378753	4.00407237102205	0.266644310315842	15.0165303219079	5.72257442140731e-51	1.34763754021492e-49
"ENSMUSG00000024660"	584.665835461662	3.72488580702188	0.231582223387096	16.0845066281086	3.27652092376573e-58	9.05400916543615e-57
"ENSMUSG00000024661"	5288.68931740093	-0.345211815983576	0.158645882256028	-2.17598976459068	0.0295560259135977	0.0523562064910202
"ENSMUSG00000024663"	683.967253621455	4.15665716973228	0.244968618848914	16.9681210159246	1.41383981557875e-64	4.55928619507066e-63
"ENSMUSG00000024664"	97.082156029767	2.21008414889879	0.396347450356305	5.57612808386174	2.45930880550337e-08	1.04795147461044e-07
"ENSMUSG00000024665"	2490.92750524798	-3.53157569412934	0.190856808151976	-18.5037973144621	1.9242621566092e-76	8.03685471719679e-75
"ENSMUSG00000024666"	26.9807355525772	0.968298336009091	0.636275143607778	1.52182329568729	0.128053362720272	0.18810344511281
"ENSMUSG00000024667"	29.3774078909664	0.53550805298287	0.629554091977507	0.850614839625256	0.394983343328028	0.486028974269273
"ENSMUSG00000024668"	294.732731440151	-0.116316777377419	0.235516524509715	-0.493879474570037	0.621391301115947	0.696402896116151
"ENSMUSG00000024669"	1.47633704588154	-2.12894227484391	2.77547316142612	-0.767055615753097	0.443048449402699	NA
"ENSMUSG00000024670"	3.66468231245676	-4.19495123886638	2.02613862379654	-2.07041669784961	0.0384133394978624	0.0659536144893215
"ENSMUSG00000024671"	0.931658850382023	-1.08997213190613	3.31688490490258	-0.328613190736608	0.742448076553577	NA
"ENSMUSG00000024672"	4.35856277304667	0.124985328483598	1.53180708281704	0.0815933872389114	0.934970059980747	0.951999934252982
"ENSMUSG00000024673"	6.71033981266221	-6.44207692935847	1.87199463109274	-3.44129028062331	0.000578947072526897	0.00146693998895592
"ENSMUSG00000024675"	11.4242172683981	0.679185652611262	0.94566644271522	0.718208473868617	0.472628753838893	0.561015936181052
"ENSMUSG00000024677"	42.0125501920084	0.604259238492242	0.517503370375312	1.16764309777154	0.24295075821397	0.324633160641819
"ENSMUSG00000024678"	17.3592991084885	-4.72434125091176	1.11138485423475	-4.25085984653329	2.12951399095306e-05	6.61003075784862e-05
"ENSMUSG00000024679"	37.8304965401846	0.29650464020509	0.540888597078472	0.548180608366705	0.583567895821405	0.663022318959822
"ENSMUSG00000024680"	15.5853821170149	4.64402943015493	1.27874558168411	3.63170711725059	0.000281552557590169	0.000750715347674633
"ENSMUSG00000024681"	78.118071531092	9.50514959251103	1.49321227753662	6.3655715503437	1.94563847643984e-10	9.7932259896607e-10
"ENSMUSG00000024682"	0.59970420005873	2.4624115492155	4.15270114914984	0.592966231080611	0.553203751918278	NA
"ENSMUSG00000024683"	268.690296173446	-1.20414691994696	0.250083605914459	-4.81497743742083	1.47216522839115e-06	5.2201598744464e-06
"ENSMUSG00000024687"	1030.44611176681	-0.350334926928042	0.17591489115619	-1.99150239428559	0.0464256822635138	0.0779252631836911
"ENSMUSG00000024691"	695.524912413416	3.63117345047468	0.219838233607459	16.5174791977198	2.74639268796241e-61	8.13705588090524e-60
"ENSMUSG00000024694"	1683.63220155314	-5.350237763229	0.196069784843063	-27.2874158938432	5.98266821972061e-164	1.04467570381377e-161
"ENSMUSG00000024695"	1974.47769098933	0.187487176994929	0.169382094047519	1.10688900175204	0.268341921562344	0.352506146500546
"ENSMUSG00000024696"	24.6212512725879	0.0177820033464362	0.65292628774343	0.0272343198309449	0.978272842584503	0.983847217583605
"ENSMUSG00000024697"	39.5632973391614	-2.13475865872215	0.553751385757697	-3.85508499595204	0.00011568942819072	0.000325660482648341
"ENSMUSG00000024712"	626.982895590152	-0.156681314623227	0.192197340218927	-0.815210629058423	0.414951754745352	0.505755605513029
"ENSMUSG00000024713"	250.36221737593	-0.432049402196517	0.25969259441321	-1.6636955057296	0.0961732948760828	0.147009542009315
"ENSMUSG00000024725"	487.411747025972	-0.221697155348796	0.205095637105913	-1.08094525303973	0.279721467231043	0.365059089061806
"ENSMUSG00000024726"	251.215659239176	0.888284926342065	0.261538937706978	3.39637735830096	0.000682841496795885	0.00171038613282583
"ENSMUSG00000024727"	12.4063536715792	-3.42089040299383	1.08367393594907	-3.15675249677188	0.00159536696954313	0.00374304651773599
"ENSMUSG00000024728"	0	NA	NA	NA	NA	NA
"ENSMUSG00000024729"	0	NA	NA	NA	NA	NA
"ENSMUSG00000024730"	2.72934816651593	-1.85431483028204	1.960361834865	-0.945904371990458	0.344197363361357	NA
"ENSMUSG00000024731"	0	NA	NA	NA	NA	NA
"ENSMUSG00000024732"	75.0508729048517	-0.724188765679473	0.447199960104515	-1.61938468310736	0.105364520345003	0.159074065208138
"ENSMUSG00000024734"	0	NA	NA	NA	NA	NA
"ENSMUSG00000024735"	782.902907519908	-0.543800540909917	0.218838280430795	-2.4849424873903	0.0129572366173392	0.0251216727896297
"ENSMUSG00000024736"	31.5427946070917	0.582853532623038	0.583369096619099	0.999116230189346	0.317738389696685	0.405959206700505
"ENSMUSG00000024737"	121.164434267748	-0.782221704784184	0.324707736988933	-2.40900236020814	0.0159961945302014	0.0303469182869539
"ENSMUSG00000024738"	0	NA	NA	NA	NA	NA
"ENSMUSG00000024740"	6126.32982216119	0.31623265664279	0.152456450286557	2.07424911211299	0.0380561812093981	0.0654636510554454
"ENSMUSG00000024742"	747.804745492333	3.26770237377299	0.208571867194911	15.6670332280207	2.54169606638743e-55	6.65381168001328e-54
"ENSMUSG00000024743"	16.2133668076525	-2.1889752621944	0.903534062989305	-2.42268150350887	0.0154064273798572	0.0293467679021673
"ENSMUSG00000024747"	1473.1786152459	-6.76285207639078	0.245202572820417	-27.5806733942543	1.89784902310647e-167	3.42321910607358e-165
"ENSMUSG00000024749"	1.71416360335346	4.00002967673906	2.75075826183033	1.45415528955913	0.145903257613519	NA
"ENSMUSG00000024750"	853.529365045948	0.36347097539324	0.196551763246785	1.84923792790846	0.0644234643021237	0.103803547958678
"ENSMUSG00000024754"	1092.1189301709	0.222700810483626	0.179940868229711	1.23763329962	0.215852061349767	0.293852487254552
"ENSMUSG00000024757"	0.574370755809538	-0.0674737190849959	4.30419533502935	-0.015676267881215	0.987492660158819	NA
"ENSMUSG00000024758"	619.720364603482	-0.195999353329745	0.198716937936609	-0.986324343384704	0.323973977759526	0.41241731587908
"ENSMUSG00000024759"	1804.31745178029	-1.04761931467775	0.167744452099082	-6.24532913946358	4.22908606061352e-10	2.08331988592168e-09
"ENSMUSG00000024761"	20.8417380672991	-1.67210903276434	0.730761273691886	-2.28817411781642	0.0221273833329841	0.0404453084663252
"ENSMUSG00000024764"	276.303902227385	0.593678698602705	0.240440765926126	2.46912663214984	0.0135443278796063	0.0261487412156972
"ENSMUSG00000024766"	46.8423106285785	0.0821983075646304	0.483705716156004	0.169934538334296	0.865061618479712	0.900788010259849
"ENSMUSG00000024767"	385.549963441279	-0.632774939784534	0.217039372773302	-2.91548455793534	0.00355136681086575	0.00779202443972068
"ENSMUSG00000024768"	0	NA	NA	NA	NA	NA
"ENSMUSG00000024769"	267.798219324791	-0.565450850936215	0.244600643534338	-2.31173083915797	0.020792520800765	0.0382696161049289
"ENSMUSG00000024770"	0	NA	NA	NA	NA	NA
"ENSMUSG00000024771"	0.128688800809001	0.791785912483607	4.96399347806828	0.159505832548299	0.873270363440097	NA
"ENSMUSG00000024772"	701.008723534824	0.431064534799094	0.20451647989105	2.10772518199379	0.0350547677798306	0.0609070560324059
"ENSMUSG00000024773"	550.532990011868	-1.77242296211175	0.204496922251471	-8.66723539209156	4.42739029791093e-18	3.5501311358041e-17
"ENSMUSG00000024774"	9.68527742006206	6.4993638328748	1.75357810986194	3.7063440723416	0.000210272592984438	0.000570719828455889
"ENSMUSG00000024776"	79.3381503026021	2.46674493083358	0.441170206193315	5.59136790337261	2.25287655171328e-08	9.62486093696557e-08
"ENSMUSG00000024777"	82.7814439561919	-1.70394599105251	0.391598652050146	-4.35125601717933	1.35359887712906e-05	4.30831335450773e-05
"ENSMUSG00000024778"	138.137314063506	-2.02002867020348	0.318471145899039	-6.34289384208096	2.25488817195791e-10	1.12978432400846e-09
"ENSMUSG00000024780"	675.210840153389	0.219795250290595	0.189328787536133	1.16091827952285	0.245675134334314	0.327606763747131
"ENSMUSG00000024781"	2626.23898882496	-1.82764876133029	0.187193360628835	-9.76342726681495	1.6159977769821e-22	1.61148162280584e-21
"ENSMUSG00000024782"	2613.66963730933	-2.62850576087876	0.161337754343469	-16.2919446323951	1.12591464755936e-59	3.22526405323549e-58
"ENSMUSG00000024784"	0	NA	NA	NA	NA	NA
"ENSMUSG00000024785"	1148.31884761491	-1.36615144281349	0.20172214503381	-6.77244158089095	1.26626942628317e-11	6.96066522538914e-11
"ENSMUSG00000024786"	0.574370755809538	-0.0674737190849959	4.30419533502935	-0.015676267881215	0.987492660158819	NA
"ENSMUSG00000024787"	180.580000133197	1.61150756018443	0.290365407725883	5.54992956222168	2.85784718390645e-08	1.21148511561572e-07
"ENSMUSG00000024789"	1070.19956551818	1.68452423794997	0.196113810999096	8.58952375341755	8.73305507212889e-18	6.92819555118046e-17
"ENSMUSG00000024790"	51.0093546165908	0.0177351999580019	0.465708073182706	0.0380822257101908	0.969622122858241	0.977362903745712
"ENSMUSG00000024791"	133.336244385052	3.58988847304217	0.382870568081172	9.37624558354946	6.8363738288352e-21	6.27585235047544e-20
"ENSMUSG00000024792"	60.0933044064741	-0.624749881880563	0.433540555503468	-1.44104138344115	0.149572991791738	0.214812414670538
"ENSMUSG00000024793"	3.34888201035403	1.46225923881277	1.77202395407282	0.825191575684918	0.409262835430945	0.499787231661597
"ENSMUSG00000024795"	720.701177258147	3.39081702883868	0.217250554351245	15.6078636437286	6.43560873319758e-55	1.65311552029272e-53
"ENSMUSG00000024797"	258.442577282253	-0.0709861520560545	0.250025882372362	-0.283915214627001	0.776475356496756	0.827764221795192
"ENSMUSG00000024798"	0.788008553441266	0.565606040654601	3.54990797898853	0.159329775307516	0.873409063089818	NA
"ENSMUSG00000024799"	691.099149458899	-1.76322224085907	0.19854272403177	-8.88082023381991	6.63691360807923e-19	5.54111393504641e-18
"ENSMUSG00000024800"	76.4736691393615	1.37020362864152	0.426121048123642	3.21552674920658	0.00130205359500889	0.00310277405756038
"ENSMUSG00000024803"	3.86914101405985	0.193531780114259	1.59107842484603	0.12163560079258	0.903187617462224	0.929578727929831
"ENSMUSG00000024805"	185.020393424879	1.16217132589359	0.281155991527731	4.13354636185642	3.57208198490173e-05	0.000107740083976804
"ENSMUSG00000024806"	0	NA	NA	NA	NA	NA
"ENSMUSG00000024807"	270.475496008435	-0.964076411009318	0.246163946043955	-3.91639972669748	8.98811748083751e-05	0.000256620212785644
"ENSMUSG00000024810"	26.4218764207404	-0.462688063779139	0.632782445140723	-0.731196112237663	0.464659374509696	0.553156293385709
"ENSMUSG00000024811"	2571.46022099089	0.84779679186793	0.164110229074838	5.16602040376967	2.39130698296613e-07	9.25074542031725e-07
"ENSMUSG00000024812"	434.234683689745	-0.663925760569491	0.27051187478844	-2.45433129724426	0.0141146876012424	0.0271349826993198
"ENSMUSG00000024815"	0	NA	NA	NA	NA	NA
"ENSMUSG00000024816"	234.328521852115	-1.07321887790528	0.269400727900665	-3.98372671918318	6.78428856465401e-05	0.000197197295024315
"ENSMUSG00000024817"	1262.17937617613	1.17700615695042	0.173926413381978	6.76726515578447	1.31239428743108e-11	7.1973404055776e-11
"ENSMUSG00000024818"	154.351346021482	-2.12432582812814	0.32257131326811	-6.58560058117279	4.53050265631036e-11	2.40037671403093e-10
"ENSMUSG00000024824"	39.2862607397937	1.23092527414845	0.538841509992035	2.2843920732214	0.0223484990145974	0.0407858864604849
"ENSMUSG00000024826"	266.846733756622	0.446539731461423	0.270956670158172	1.64801158502853	0.0993502938948254	0.151274185898856
"ENSMUSG00000024827"	2319.26889830837	-1.44392097063888	0.220693991932265	-6.54263832919406	6.04428830934573e-11	3.17069186032601e-10
"ENSMUSG00000024829"	184.742492359014	-0.353092330384878	0.273280179020193	-1.29205247029199	0.196338974263923	0.271226049786908
"ENSMUSG00000024830"	127.980462830583	0.200488001805218	0.317843612329334	0.630775620551035	0.52818724612562	0.613333796259536
"ENSMUSG00000024831"	83.332971164543	0.104562148421244	0.385609499782116	0.271160716943763	0.786267424777927	0.836463381314725
"ENSMUSG00000024833"	277.92428355218	1.93898233301718	0.259211726686393	7.4803032941602	7.4151280036615e-14	4.71751593225193e-13
"ENSMUSG00000024835"	686.601177076263	-0.703259593528086	0.203732844757531	-3.45187146611072	0.000556712858207437	0.00141631885747132
"ENSMUSG00000024837"	0	NA	NA	NA	NA	NA
"ENSMUSG00000024841"	278.957394182298	0.414556404049989	0.241576335089642	1.71604724401568	0.0861533958221322	0.133710461329848
"ENSMUSG00000024842"	0.342326598440729	1.50827950523929	4.93345762963046	0.305724629351335	0.759814319112058	NA
"ENSMUSG00000024843"	722.277833091742	0.0764925092033569	0.994314196524467	0.0769299175961979	0.938679297265002	0.954555602831779
"ENSMUSG00000024844"	129.487677832995	-0.295166624704185	0.356329921520667	-0.82835206048523	0.407471147542994	0.498006806833261
"ENSMUSG00000024845"	295.872867601965	-0.929621509067795	0.23466056148876	-3.96155835974305	7.44621764206847e-05	0.000214877314305401
"ENSMUSG00000024846"	0.316993154191537	-2.00728590451474	4.98456203262732	-0.402700556513431	0.68716852447464	NA
"ENSMUSG00000024847"	146.952413641493	-0.348766593598257	0.31445788054666	-1.10910431944639	0.267385181732117	0.351389941789509
"ENSMUSG00000024851"	78.2532767178122	0.303854581581797	0.412351767248887	0.736881967571142	0.461194130884786	0.549668927123357
"ENSMUSG00000024853"	1456.78799373781	-0.212095944390238	0.176857755751491	-1.19924593348488	0.230432331359979	0.310740923075064
"ENSMUSG00000024854"	64.7524942432079	-2.45632251436525	0.449706829636502	-5.46205294758521	4.70659645574075e-08	1.94692727380364e-07
"ENSMUSG00000024855"	129.785487380638	1.83418740427376	0.338277825989542	5.42213312063341	5.88919973350391e-08	2.41120789288434e-07
"ENSMUSG00000024856"	142.801085566416	-1.18750020889634	0.308245125610123	-3.85245413547373	0.00011693988503373	0.000328898436076705
"ENSMUSG00000024857"	0.633986308383074	-3.02611828561742	4.47407698495921	-0.676367057560814	0.498807627165326	NA
"ENSMUSG00000024858"	538.682542640048	0.120334534057191	0.205855144092116	0.584559276319778	0.558844096976847	0.640473886871803
"ENSMUSG00000024862"	67.6161093216728	-0.77147100737911	0.430217801451327	-1.79321033387409	0.0729392983363726	0.11578584554093
"ENSMUSG00000024863"	2641.31003362203	-8.28243524853988	0.275851055092972	-30.0250265337879	4.62654528568083e-198	1.35607346998509e-195
"ENSMUSG00000024866"	222.078930276458	-4.2247611708473	0.335598581018506	-12.5887337128351	2.43548999499575e-36	3.90773536440471e-35
"ENSMUSG00000024867"	135.794424281217	7.85249217494804	1.06490952385732	7.3738585288492	1.65759086822721e-13	1.02748098606803e-12
"ENSMUSG00000024868"	1.17407495586827	1.51465432827678	3.01743996552704	0.501966682214413	0.615690957753965	NA
"ENSMUSG00000024869"	81.5766807834246	-1.43642961113063	0.393742897653245	-3.64814100696653	0.000264144662932083	0.000707287193697749
"ENSMUSG00000024870"	699.098936376878	-1.70090594841999	0.193445543442062	-8.79268613871902	1.46025981111264e-18	1.20264448266948e-17
"ENSMUSG00000024871"	3.91980790255824	1.19434654759044	1.61780355105678	0.738251901357413	0.460361388937704	0.548795979230407
"ENSMUSG00000024873"	0.643444004045004	2.62574496537596	4.40732992689404	0.595767734417467	0.551330401378948	NA
"ENSMUSG00000024875"	351.435686351749	-1.87178094267627	0.228668528084554	-8.18556431160542	2.71030601451114e-16	1.99225091456273e-15
"ENSMUSG00000024878"	136.330346911878	0.995596052019703	0.321496447984527	3.09675599298571	0.0019565084887696	0.00452311694854426
"ENSMUSG00000024883"	6.2785601943657	1.06045273396754	1.30243063772301	0.81421052549984	0.415524356698217	0.506228515612301
"ENSMUSG00000024885"	62.4602546845053	0.357362543051161	0.440289358832248	0.811653826926392	0.416990295708652	0.507374256023855
"ENSMUSG00000024887"	385.892666996924	-2.03195302331375	0.222336143514139	-9.13910348177167	6.29721897348155e-20	5.50093412616956e-19
"ENSMUSG00000024889"	101.355543920856	-0.275496492317573	0.353788210264349	-0.778704559181675	0.436153769821585	0.525741938595248
"ENSMUSG00000024891"	8.10847268195945	0.577572173012493	1.14003233986998	0.506627884853132	0.6124159390211	0.688459367378421
"ENSMUSG00000024892"	6999.18528305003	-1.89117292806883	0.150236391160045	-12.5879816033	2.45880339110336e-36	3.93744379137273e-35
"ENSMUSG00000024893"	9.54680415627803	-0.907521063529171	1.05275850227552	-0.86204106788744	0.388664919063455	0.479556940653052
"ENSMUSG00000024896"	1001.21923734536	0.39105545925643	0.182390579130501	2.14405514320249	0.0320284686614802	0.0562618361888289
"ENSMUSG00000024897"	16.7226854496632	0.0477943564466605	0.82879941487961	0.0576669765791316	0.9540138987755	0.965543478511596
"ENSMUSG00000024899"	1360.61604175071	-2.64322777816263	0.176664124318748	-14.9618819800309	1.30288761356647e-50	3.03341805518865e-49
"ENSMUSG00000024900"	4041.24671448133	-4.91680581374396	0.223471164072916	-22.0019698476161	2.75739898181113e-107	2.08571183813124e-105
"ENSMUSG00000024901"	13.4280600983851	-2.47685073196064	0.949830174050964	-2.60767745606252	0.00911588061125581	0.0183277883823068
"ENSMUSG00000024902"	166.64366721979	-0.854089127309544	0.289740728590505	-2.94777034441934	0.00320074749685363	0.00707665266882483
"ENSMUSG00000024903"	0	NA	NA	NA	NA	NA
"ENSMUSG00000024905"	8.14270662260399	-2.81608747173506	1.22938236103565	-2.29065225025902	0.0219835343705466	0.0402182047657324
"ENSMUSG00000024906"	118.115376332665	-0.135436231079807	0.329738243764553	-0.410738619620094	0.681264205362702	0.748929788147036
"ENSMUSG00000024907"	0.589332251941294	-2.9310383554924	4.21741066487429	-0.694985285617133	0.487064522958137	NA
"ENSMUSG00000024908"	1976.56540589795	0.444902702069553	0.170427794309335	2.6105055450171	0.00904085062615013	0.0181880772371158
"ENSMUSG00000024909"	42.2534657496574	-0.28746096788831	0.545977626949218	-0.526506863467223	0.598536084527466	0.676097398075413
"ENSMUSG00000024910"	4.99186526092772	-1.12531682248621	1.43999107359743	-0.781474859892642	0.434523257262301	0.524084410662313
"ENSMUSG00000024911"	121.128869661506	-1.48784142118774	0.336911141239313	-4.41612413206278	1.0048639327826e-05	3.25643368068976e-05
"ENSMUSG00000024912"	0	NA	NA	NA	NA	NA
"ENSMUSG00000024913"	1376.09868477358	-1.53514730608092	0.218857888776464	-7.01435673469774	2.31009297057272e-12	1.33372726060431e-11
"ENSMUSG00000024914"	287.099441410648	-0.997684498454427	0.246627873396415	-4.04530309050189	5.22554725947527e-05	0.000154460890900463
"ENSMUSG00000024921"	1072.45105603577	-3.06830011665115	0.195149934254891	-15.7227832454381	1.05581856066743e-55	2.80424042957851e-54
"ENSMUSG00000024922"	0	NA	NA	NA	NA	NA
"ENSMUSG00000024924"	103.079209244666	1.35753314709117	0.357519990513422	3.79708319286332	0.000146408664635964	0.000406831186953567
"ENSMUSG00000024925"	270.942085412237	-0.0344401072546841	0.251496337822613	-0.136940790282901	0.891077596546801	0.920114976706038
"ENSMUSG00000024926"	121.543841374918	-0.814530422902679	0.328226190922533	-2.48161312360025	0.0130789188765605	0.0253336528722994
"ENSMUSG00000024927"	207.461080457501	-1.26110573153838	0.304092440330471	-4.14711306261966	3.36693819299128e-05	0.000101870826727666
"ENSMUSG00000024935"	1.75303525969213	-2.25776949226644	2.51015437040325	-0.899454439490801	0.368410653176588	NA
"ENSMUSG00000024936"	0.257377601618002	1.4338579740318	4.93603249375285	0.290487952793367	0.771442965921313	NA
"ENSMUSG00000024937"	1220.95365903635	3.65315381687636	0.216515165002078	16.8725078303005	7.16871517691297e-64	2.27596307376885e-62
"ENSMUSG00000024939"	0.401027898558758	-0.619576913889423	4.9584339969044	-0.124954151709235	0.900559847406505	NA
"ENSMUSG00000024940"	43.3708609849707	-0.417550868612084	0.529769300553114	-0.788174905899857	0.430594405252566	0.520301573013517
"ENSMUSG00000024941"	410.376477997581	-1.4777887391653	0.224686555122508	-6.5771124505405	4.79672016903612e-11	2.53569613058161e-10
"ENSMUSG00000024942"	642.49940038837	1.50510420029836	0.20167076634744	7.46317489420039	8.44621145592857e-14	5.35481324208619e-13
"ENSMUSG00000024943"	647.98982836373	1.27517098179098	0.198760772558608	6.41560688950823	1.40262959116312e-10	7.14105524483608e-10
"ENSMUSG00000024944"	41.3510340708979	0.960793301017886	0.54645806351342	1.75821964240132	0.0787101443230756	0.123584112198102
"ENSMUSG00000024947"	198.135621339229	-1.01131027396293	0.293118378852947	-3.45017694871426	0.000560219220688495	0.00142439427652318
"ENSMUSG00000024948"	226.935368113785	0.614929497484686	0.260992253300469	2.35612164617294	0.0184668691746046	0.0344595499087354
"ENSMUSG00000024949"	672.198480289551	0.796476693964416	0.199100583813969	4.00037347308137	6.32425943255066e-05	0.00018464317738507
"ENSMUSG00000024952"	103.753869593346	-1.26134002802464	0.360314983957369	-3.50065937911114	0.00046410862764369	0.00119759141866743
"ENSMUSG00000024953"	956.846513753341	-2.21734478996799	0.190539453393502	-11.6371950820534	2.66640946490764e-31	3.62905845414544e-30
"ENSMUSG00000024955"	209.066015872535	-1.70582902754799	0.274489504666409	-6.21455100668095	5.14716128734358e-10	2.51444956459695e-09
"ENSMUSG00000024957"	0	NA	NA	NA	NA	NA
"ENSMUSG00000024958"	73.0908856922551	-2.21774098267116	0.419879640944729	-5.28184928824184	1.27886383946507e-07	5.08755963668919e-07
"ENSMUSG00000024959"	108.028409218231	-0.95575952209036	0.338043257913704	-2.82732904655163	0.00469380698060854	0.0100461791341385
"ENSMUSG00000024960"	256.42970519447	-0.802817857487367	0.266299671319228	-3.01471591575863	0.00257220055370801	0.00579707536572337
"ENSMUSG00000024962"	30.1406185786684	0.388225902253382	0.637098761084767	0.609365338573822	0.542282307291997	0.625642917824618
"ENSMUSG00000024963"	66.6301975511675	-1.20365999857268	0.426088260938259	-2.8249076750488	0.00472942413030532	0.0101197715649631
"ENSMUSG00000024965"	706.139164543173	3.14292486530081	0.219490401030652	14.319190500098	1.66046049795794e-46	3.51221631617031e-45
"ENSMUSG00000024966"	953.488910727535	0.310823180120587	0.19708869771378	1.57707257557699	0.114778826635484	0.171270878217713
"ENSMUSG00000024968"	4.02803140676566	5.22933805279372	2.10363895731986	2.48585339922406	0.0129241193946169	0.0250663471278792
"ENSMUSG00000024969"	290.639145956878	0.414459979097947	0.246309876241146	1.68267706282381	0.0924376243785527	0.14198682075141
"ENSMUSG00000024970"	41.6372127908878	-0.0142763776889743	0.510915855135913	-0.0279427180532038	0.97770783765287	0.983419506946144
"ENSMUSG00000024972"	0.128688800809001	0.791785912483607	4.96399347806828	0.159505832548299	0.873270363440097	NA
"ENSMUSG00000024973"	0	NA	NA	NA	NA	NA
"ENSMUSG00000024974"	1375.97267716122	2.01750807049608	0.174196850060883	11.5817712535614	5.09816400081079e-31	6.88734682381139e-30
"ENSMUSG00000024975"	1366.60531318706	-2.12658226424962	0.174014973046837	-12.2206855365098	2.41043425486779e-34	3.60335772854279e-33
"ENSMUSG00000024976"	607.501037863714	0.0768245427221444	0.196107229632947	0.391747631466399	0.695244692414946	0.761239835988188
"ENSMUSG00000024978"	4961.00608285285	-0.641700397205343	0.162335196062625	-3.95293450077081	7.71985741540614e-05	0.000222343814031368
"ENSMUSG00000024979"	5.86257079967519	1.57576421896867	1.3635561803511	1.1556283794357	0.24783319472569	0.330109069076319
"ENSMUSG00000024981"	5947.68351246047	-1.5166460089963	0.158187149730829	-9.58766885664877	9.00975920951302e-22	8.6787668817457e-21
"ENSMUSG00000024982"	697.572535402792	-0.806298933541651	0.18926088400414	-4.26025133394185	2.04197152656255e-05	6.3527142981421e-05
"ENSMUSG00000024983"	273.056350661555	0.192326467559523	0.242247817199933	0.793924460424719	0.427239408813188	0.516932600343481
"ENSMUSG00000024985"	200.08334790894	0.51263131450667	0.275733240831341	1.85915674497959	0.0630049239418798	0.101727603932915
"ENSMUSG00000024986"	392.683477385625	-2.23432163922484	0.630663688845344	-3.54281002496841	0.000395887782038171	0.00103226402770048
"ENSMUSG00000024987"	20.2183138311076	-5.62337317216798	1.38246799291478	-4.06763353725949	4.74929928511011e-05	0.000141222823307604
"ENSMUSG00000024989"	87.6968214489573	1.73222240924313	0.385934486323212	4.48838461093738	7.17652779017022e-06	2.36632236134701e-05
"ENSMUSG00000024990"	9417.50173410838	-2.43146656365482	0.469565053398936	-5.17812504583699	2.24126991457668e-07	8.70108902030786e-07
"ENSMUSG00000024991"	3700.15161155895	0.700847181993085	0.15378871670121	4.55720807759084	5.1838064033283e-06	1.73434566457869e-05
"ENSMUSG00000024992"	125.357769166847	3.36692426782435	0.387994434776174	8.67776433382778	4.03624309193127e-18	3.24759284857647e-17
"ENSMUSG00000024993"	333.68975745698	0.446355693230691	0.251469633679576	1.77498844174339	0.0758997956661024	0.119732748300183
"ENSMUSG00000024997"	1580.23997837209	0.558835524119819	0.16509345827908	3.38496467361621	0.000711874155264788	0.00177714104707471
"ENSMUSG00000024998"	316.498864909974	-1.52036136039622	0.232211558007571	-6.54731131146648	5.85821653061532e-11	3.07800147674519e-10
"ENSMUSG00000024999"	228.152323475848	0.94616263801904	0.285650224084237	3.31231190541626	0.000925283230641237	0.00226410240723692
"ENSMUSG00000025001"	547.758406355228	3.48870349471416	0.233742572874228	14.9254089737061	2.25250298950815e-50	5.22211639403768e-49
"ENSMUSG00000025002"	171.775192355068	-9.74492972787762	1.30798048679435	-7.45036323268163	9.30835927226261e-14	5.88096262874975e-13
"ENSMUSG00000025003"	15.5100842944389	-7.65339878997293	1.65289893120944	-4.63028842566488	3.65156729730823e-06	1.24221400244595e-05
"ENSMUSG00000025004"	1330.53662385494	-7.61098873987368	0.599961102031141	-12.6858036531152	7.08830455225769e-37	1.15653509861588e-35
"ENSMUSG00000025006"	553.690632375652	-0.357508058888535	0.243527552406273	-1.46803946968641	0.142093501947751	0.205563435657535
"ENSMUSG00000025007"	331.392194763293	2.09366377969068	0.240125064068933	8.71905557967766	2.80531844545916e-18	2.27840163106218e-17
"ENSMUSG00000025008"	27.885232453799	0.85709047209761	0.625775751852974	1.369644748234	0.170797823807007	0.240972621623535
"ENSMUSG00000025010"	80.6883370381157	0.714527106156204	0.405828810994404	1.76066135966393	0.0782957364885417	0.123039369911242
"ENSMUSG00000025013"	0	NA	NA	NA	NA	NA
"ENSMUSG00000025014"	6.25496973004626	-6.3371378613413	1.90458010173018	-3.32731495807629	0.000876872040398884	0.00215463737591426
